Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Set,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDE22,9.695,0.049498821,3,OUT010,22,0,0,319.584,train,1,0,0,0
FDA03,18.5,0.045425939,3,OUT013,33,2,0,1895.5326,train,0,1,0,0
FDY26,20.6,0.051068365,4,OUT010,22,0,0,423.4488,train,1,0,0,0
FDZ26,11.6,0.144241314,4,OUT049,21,1,2,3346.3108,train,0,1,0,0
FDQ24,15.7,0.073605395,4,OUT013,33,2,0,6543.4824,train,0,1,0,0
FDT14,10.695,0.12770295,2,OUT035,16,0,1,2516.724,train,0,1,0,0
FDX04,19.6,0.041655865,1,OUT045,18,0,1,335.5632,train,0,1,0,0
FDC48,9.195,0.015859294,1,OUT046,23,0,2,2559.3352,train,0,1,0,0
FDC56,7.72,0.121497742,2,OUT035,16,0,1,3355.632,train,0,1,0,0
FDU19,8.77,0.046844194,3,OUT049,21,1,2,1379.5376,train,0,1,0,0
FDT55,13.6,0.0,3,OUT049,21,1,2,2998.0974,train,0,1,0,0
FDA45,21.25,0.155250377,3,OUT013,33,2,0,2117.244,train,0,1,0,0
FDR51,9.035,0.174450933,3,OUT017,13,0,1,2708.4744,train,0,1,0,0
FDF56,16.7,0.199955274,3,OUT010,22,0,0,724.3904,train,1,0,0,0
FDK45,11.65,0.033830011,2,OUT013,33,2,0,1584.604,train,0,1,0,0
DRN37,9.6,0.096217262,3,OUT013,33,2,0,3342.316,train,0,1,0,0
NCN26,10.85,0.028674471,2,OUT035,16,0,1,3866.9664,train,0,1,0,0
FDA19,7.52,0.055213208,2,OUT049,21,1,2,642.497,train,0,1,0,0
NCR06,12.5,0.00676387,1,OUT035,16,0,1,553.9456,train,0,1,0,0
FDJ48,11.3,0.094460314,4,OUT010,22,0,0,247.0118,train,1,0,0,0
NCA05,20.75,0.025130632,3,OUT046,23,0,2,2524.0478,train,0,1,0,0
FDP04,15.35,0.013812772,1,OUT046,23,0,2,1022.6688,train,0,1,0,0
FDA47,10.5,0.116673795,3,OUT046,23,0,2,3588.662,train,0,1,0,0
FDI09,20.75,0.0,4,OUT045,18,0,1,2636.568,train,0,1,0,0
FDU24,6.78,0.245407386,1,OUT019,35,0,2,93.212,train,1,0,0,0
FDI36,12.5,0.062597392,4,OUT018,11,1,0,5339.0502,train,0,0,1,0
FDC11,20.5,0.141674844,1,OUT013,33,2,0,1605.9096,train,0,1,0,0
FDY38,13.6,0.119361718,4,OUT049,21,1,2,2563.33,train,0,1,0,0
FDF56,16.7,0.118883724,3,OUT027,35,1,0,7425.0016,train,0,0,0,1
FDB44,6.655,0.016876708,4,OUT027,35,1,0,6964.9338,train,0,0,0,1
FDI15,13.8,0.141352562,4,OUT046,23,0,2,3179.8608,train,0,1,0,0
FDY59,8.195,0.031397503,1,OUT035,16,0,1,1388.193,train,0,1,0,0
FDX34,6.195,0.072278769,2,OUT018,11,1,0,1807.647,train,0,0,1,0
FDC52,11.15,0.014497036,3,OUT019,35,0,2,150.4708,train,1,0,0,0
NCW29,14.0,0.028838938,2,OUT013,33,2,0,259.662,train,0,1,0,0
FDS40,15.35,0.013951504,1,OUT027,35,1,0,622.523,train,0,0,0,1
FDI40,11.5,0.126114605,2,OUT018,11,1,0,804.2864,train,0,0,1,0
FDN48,13.35,0.064938448,1,OUT035,16,0,1,1561.9668,train,0,1,0,0
FDN46,7.21,0.144511119,2,OUT013,33,2,0,2460.7968,train,0,1,0,0
FDB41,19.0,0.097294728,1,OUT035,16,0,1,1039.9796,train,0,1,0,0
FDT55,13.6,0.043646901,3,OUT035,16,0,1,3471.4812,train,0,1,0,0
FDI22,12.6,0.095746519,4,OUT027,35,1,0,7317.142,train,0,0,0,1
FDY16,18.35,0.092413792,3,OUT045,18,0,1,1844.266,train,0,1,0,0
FDN33,6.305,0.123307177,1,OUT049,21,1,2,283.6308,train,0,1,0,0
FDT57,15.2,0.019031184,4,OUT035,16,0,1,4740.496,train,0,1,0,0
FDZ31,15.35,0.112668963,4,OUT027,35,1,0,5752.512,train,0,0,0,1
DRM48,15.2,0.113072194,1,OUT049,21,1,2,596.5568,train,0,1,0,0
NCL19,15.35,0.015708023,3,OUT045,18,0,1,2576.646,train,0,1,0,0
FDG50,7.405,0.015259084,1,OUT013,33,2,0,729.7168,train,0,1,0,0
DRH25,18.7,0.014622625,1,OUT045,18,0,1,1090.5804,train,0,1,0,0
FDB37,20.25,0.022829734,4,OUT027,35,1,0,4566.7222,train,0,0,0,1
FDW59,13.15,0.020833091,1,OUT017,13,0,1,1860.2452,train,0,1,0,0
NCR30,20.6,0.071103348,1,OUT049,21,1,2,1416.8224,train,0,1,0,0
FDY22,16.5,0.159720671,3,OUT046,23,0,2,3595.32,train,0,1,0,0
FDB45,20.85,0.037345714,2,OUT019,35,0,2,104.5306,train,1,0,0,0
FDC08,19.0,0.102949031,4,OUT027,35,1,0,4753.812,train,0,0,0,1
NCK53,11.6,0.062903297,2,OUT010,22,0,0,595.2252,train,1,0,0,0
FDM27,12.35,0.158715731,3,OUT049,21,1,2,1577.946,train,0,1,0,0
FDG17,6.865,0.03598621,4,OUT018,11,1,0,2687.8346,train,0,0,1,0
NCT17,10.8,0.042102658,4,OUT017,13,0,1,1695.7926,train,0,1,0,0
FDZ14,7.71,0.047857877,2,OUT017,13,0,1,3029.39,train,0,1,0,0
FDJ28,12.3,0.036590807,4,OUT010,22,0,0,192.4162,train,1,0,0,0
FDV21,11.5,0.171779865,2,OUT018,11,1,0,1627.2152,train,0,0,1,0
DRD24,13.85,0.051544658,3,OUT010,22,0,0,141.8154,train,1,0,0,0
DRF25,9.0,0.03898577,1,OUT049,21,1,2,732.38,train,0,1,0,0
FDN22,18.85,0.138868769,4,OUT018,11,1,0,3271.7412,train,0,0,1,0
FDV04,7.825,0.251094747,3,OUT010,22,0,0,628.5152,train,1,0,0,0
FDL34,16.0,0.041112694,2,OUT018,11,1,0,3105.2912,train,0,0,1,0
FDX58,13.15,0.043755405,3,OUT035,16,0,1,3112.615,train,0,1,0,0
FDG12,6.635,0.006351876,2,OUT018,11,1,0,1446.1176,train,0,0,1,0
NCL53,7.5,0.036308404,3,OUT045,18,0,1,2833.6448,train,0,1,0,0
FDV47,17.1,0.054428368,1,OUT018,11,1,0,1014.6792,train,0,0,1,0
FDA43,10.895,0.064362554,4,OUT027,35,1,0,4876.985,train,0,0,0,1
NCM17,7.93,0.071538243,1,OUT017,13,0,1,1249.0408,train,0,1,0,0
NCQ02,12.6,0.007468056,4,OUT049,21,1,2,3379.6008,train,0,1,0,0
FDN12,15.6,0.081562686,2,OUT017,13,0,1,1118.544,train,0,1,0,0
NCX06,17.6,0.02746599,3,OUT019,35,0,2,543.2928,train,1,0,0,0
FDE24,14.85,0.093652168,2,OUT045,18,0,1,427.4436,train,0,1,0,0
FDQ58,7.315,0.015364173,3,OUT018,11,1,0,4287.752,train,0,0,1,0
FDH31,12.0,0.020442889,2,OUT049,21,1,2,1587.2672,train,0,1,0,0
NCH55,16.35,0.034813556,2,OUT018,11,1,0,1265.02,train,0,0,1,0
NCC54,17.75,0.097862839,4,OUT049,21,1,2,3615.294,train,0,1,0,0
NCT06,17.1,0.067824456,3,OUT019,35,0,2,165.7842,train,1,0,0,0
FDH56,9.8,0.11173569,2,OUT019,35,0,2,115.8492,train,1,0,0,0
FDY46,18.6,0.048160824,4,OUT017,13,0,1,3554.7062,train,0,1,0,0
NCM19,12.65,0.047197936,2,OUT013,33,2,0,3488.1262,train,0,1,0,0
FDB04,11.35,0.06292013,1,OUT027,35,1,0,3515.424,train,0,0,0,1
FDB09,16.25,0.057385239,2,OUT035,16,0,1,1369.5506,train,0,1,0,0
FDK51,19.85,0.005209791,4,OUT027,35,1,0,3179.8608,train,0,0,0,1
FDB33,17.75,0.025527994,3,OUT019,35,0,2,477.3786,train,1,0,0,0
FDU51,20.2,0.096495426,3,OUT035,16,0,1,3364.9532,train,0,1,0,0
NCE30,16.0,0.173574402,4,OUT019,35,0,2,1061.951,train,1,0,0,0
DRI13,15.35,0.020409765,4,OUT018,11,1,0,2387.5588,train,0,0,1,0
FDV32,7.785,0.088888291,1,OUT045,18,0,1,1201.769,train,0,1,0,0
DRH51,17.6,0.097367722,1,OUT049,21,1,2,878.856,train,0,1,0,0
NCW18,15.1,0.059275452,4,OUT013,33,2,0,6636.6944,train,0,1,0,0
FDI12,9.395,0.100555034,1,OUT049,21,1,2,439.428,train,0,1,0,0
FDQ14,9.27,0.061775607,3,OUT035,16,0,1,2696.49,train,0,1,0,0
FDQ55,13.65,0.012974937,2,OUT027,35,1,0,2994.7684,train,0,0,0,1
FDG26,18.85,0.042614361,4,OUT013,33,2,0,1794.331,train,0,1,0,0
NCW29,14.0,0.050535312,2,OUT019,35,0,2,129.831,train,1,0,0,0
FDK27,11.0,0.008944844,2,OUT035,16,0,1,2059.9852,train,0,1,0,0
DRL49,13.15,0.056418354,3,OUT035,16,0,1,2422.1804,train,0,1,0,0
FDK26,5.46,0.032227432,4,OUT049,21,1,2,1864.24,train,0,1,0,0
FDT14,10.695,0.127108578,2,OUT027,35,1,0,2756.412,train,0,0,0,1
FDW19,12.35,0.064441812,2,OUT010,22,0,0,219.714,train,1,0,0,0
FDF22,6.865,0.057152139,4,OUT017,13,0,1,4915.6014,train,0,1,0,0
NCQ43,17.75,0.11147467,2,OUT049,21,1,2,1637.868,train,0,1,0,0
NCA42,6.965,0.028410335,3,OUT027,35,1,0,4595.3516,train,0,0,0,1
FDG08,13.15,0.289522833,3,OUT019,35,0,2,171.7764,train,1,0,0,0
NCP17,19.35,0.0,1,OUT010,22,0,0,191.7504,train,1,0,0,0
FDS19,13.8,0.064207277,1,OUT046,23,0,2,1214.4192,train,0,1,0,0
DRQ35,9.3,0.042463728,2,OUT018,11,1,0,1114.5492,train,0,0,1,0
FDR25,17.0,0.139521931,4,OUT046,23,0,2,5034.7796,train,0,1,0,0
NCB43,20.2,0.0,4,OUT013,33,2,0,2993.4368,train,0,1,0,0
FDQ28,14.0,0.060768862,3,OUT017,13,0,1,1390.1904,train,0,1,0,0
FDK24,9.195,0.101294945,1,OUT046,23,0,2,1086.5856,train,0,1,0,0
NCN06,8.39,0.120474481,3,OUT035,16,0,1,1965.4416,train,0,1,0,0
FDS08,5.735,0.05695045,3,OUT035,16,0,1,1587.933,train,0,1,0,0
FDP27,8.155,0.119351235,4,OUT013,33,2,0,4933.578,train,0,1,0,0
FDE11,17.7,0.226122963,3,OUT010,22,0,0,370.1848,train,1,0,0,0
NCX30,16.7,0.026620627,4,OUT046,23,0,2,4210.5192,train,0,1,0,0
DRI51,17.25,0.042480566,3,OUT017,13,0,1,2404.8696,train,0,1,0,0
FDH31,12.0,0.0,2,OUT019,35,0,2,198.4084,train,1,0,0,0
FDR19,13.5,0.159720671,3,OUT046,23,0,2,4082.6856,train,0,1,0,0
FDJ04,18.0,0.124348482,2,OUT013,33,2,0,948.0992,train,0,1,0,0
FDP01,20.75,0.063684145,3,OUT017,13,0,1,1372.2138,train,0,1,0,0
FDY35,17.6,0.016092971,1,OUT018,11,1,0,1102.5648,train,0,0,1,0
DRC36,13.0,0.0,3,OUT013,33,2,0,1751.054,train,0,1,0,0
FDZ55,6.055,0.025552424,3,OUT017,13,0,1,3994.8,train,0,1,0,0
FDD11,12.85,0.030591255,4,OUT013,33,2,0,2277.036,train,0,1,0,0
NCJ29,10.6,0.035336287,1,OUT018,11,1,0,1193.1136,train,0,0,1,0
FDI52,18.7,0.104658344,2,OUT035,16,0,1,1470.0864,train,0,1,0,0
NCF06,6.235,0.020198354,4,OUT046,23,0,2,517.9924,train,0,1,0,0
FDG16,15.25,0.089816808,4,OUT046,23,0,2,5608.6992,train,0,1,0,0
FDX07,19.2,0.022954444,3,OUT049,21,1,2,4028.09,train,0,1,0,0
FDR14,11.65,0.174049032,1,OUT046,23,0,2,647.1576,train,0,1,0,0
FDV36,18.7,0.044024163,2,OUT010,22,0,0,126.502,train,1,0,0,0
NCP14,8.275,0.110739031,2,OUT018,11,1,0,2404.2038,train,0,0,1,0
FDJ12,8.895,0.039008625,4,OUT013,33,2,0,2285.0256,train,0,1,0,0
FDL46,20.35,0.054277132,2,OUT018,11,1,0,824.9262,train,0,0,1,0
FDL21,15.85,0.007160908,1,OUT045,18,0,1,719.064,train,0,1,0,0
NCA30,19.0,0.129226104,4,OUT013,33,2,0,1890.872,train,0,1,0,0
NCN26,10.85,0.0,2,OUT013,33,2,0,2343.616,train,0,1,0,0
FDJ10,5.095,0.129479176,2,OUT035,16,0,1,1264.3542,train,0,1,0,0
NCE18,10.0,0.021512619,4,OUT018,11,1,0,3745.125,train,0,0,1,0
FDW21,5.34,0.005958918,2,OUT013,33,2,0,1709.1086,train,0,1,0,0
FDA55,17.2,0.056941603,4,OUT013,33,2,0,5369.0112,train,0,1,0,0
NCX30,16.7,0.026491715,4,OUT027,35,1,0,6191.94,train,0,0,0,1
FDA20,6.78,0.066298469,4,OUT027,35,1,0,6338.416,train,0,0,0,1
FDT20,10.5,0.041360997,1,OUT013,33,2,0,926.7936,train,0,1,0,0
FDR11,10.5,0.142759833,3,OUT049,21,1,2,3048.6982,train,0,1,0,0
FDU26,16.7,0.042792568,2,OUT018,11,1,0,1549.3166,train,0,0,1,0
NCY54,8.43,0.177694846,3,OUT046,23,0,2,2586.633,train,0,1,0,0
FDP26,7.785,0.139552827,2,OUT046,23,0,2,418.1224,train,0,1,0,0
FDK58,11.35,0.045052492,2,OUT049,21,1,2,3137.2496,train,0,1,0,0
NCK53,11.6,0.037581243,2,OUT046,23,0,2,1488.063,train,0,1,0,0
FDY52,6.365,0.007342171,1,OUT013,33,2,0,980.0576,train,0,1,0,0
NCU30,5.11,0.034945416,3,OUT045,18,0,1,2609.936,train,0,1,0,0
NCA18,10.1,0.056030907,2,OUT013,33,2,0,1737.738,train,0,1,0,0
FDX40,12.85,0.099553084,1,OUT017,13,0,1,1312.9576,train,0,1,0,0
FDX13,7.725,0.047782959,4,OUT046,23,0,2,2490.092,train,0,1,0,0
FDK36,7.09,0.007180374,1,OUT027,35,1,0,631.8442,train,0,0,0,1
NCP55,14.65,0.019592289,1,OUT019,35,0,2,221.0456,train,1,0,0,0
FDO56,10.195,0.078758649,2,OUT019,35,0,2,234.3616,train,1,0,0,0
NCT06,17.1,0.0,3,OUT018,11,1,0,1326.2736,train,0,0,1,0
FDX45,16.75,0.18358896,3,OUT019,35,0,2,312.926,train,1,0,0,0
NCJ06,20.1,0.034623782,2,OUT013,33,2,0,1549.3166,train,0,1,0,0
NCA41,16.75,0.032586709,4,OUT046,23,0,2,4040.7402,train,0,1,0,0
NCB42,11.8,0.008519718,2,OUT027,35,1,0,2780.3808,train,0,0,0,1
FDE29,8.905,0.143010016,1,OUT013,33,2,0,1029.9926,train,0,1,0,0
FDU24,6.78,0.0,1,OUT013,33,2,0,1211.756,train,0,1,0,0
FDM58,16.85,0.079624087,2,OUT013,33,2,0,2125.2336,train,0,1,0,0
FDE44,14.65,0.17138805,1,OUT046,23,0,2,1034.6532,train,0,1,0,0
DRH39,20.7,0.0,1,OUT046,23,0,2,1607.907,train,0,1,0,0
FDU33,7.63,0.235859408,1,OUT019,35,0,2,45.9402,train,1,0,0,0
FDW08,12.1,0.148612263,2,OUT049,21,1,2,1384.864,train,0,1,0,0
NCT30,9.1,0.134393836,1,OUT010,22,0,0,47.2718,train,1,0,0,0
NCI54,15.2,0.033599041,2,OUT046,23,0,2,1091.912,train,0,1,0,0
FDS16,15.15,0.066311153,3,OUT045,18,0,1,3954.852,train,0,1,0,0
DRK39,7.02,0.049623924,1,OUT027,35,1,0,1498.05,train,0,0,0,1
FDP24,20.6,0.13893181,2,OUT010,22,0,0,121.1756,train,1,0,0,0
NCG18,15.3,0.0,2,OUT035,16,0,1,3383.5956,train,0,1,0,0
DRI59,9.5,0.040636926,4,OUT027,35,1,0,4474.176,train,0,0,0,1
NCO06,19.25,0.107940533,1,OUT013,33,2,0,305.6022,train,0,1,0,0
FDR15,9.3,0.03362713,3,OUT017,13,0,1,620.5256,train,0,1,0,0
FDE29,8.905,0.142436015,1,OUT027,35,1,0,1514.695,train,0,0,0,1
FDN49,17.25,0.125200788,1,OUT035,16,0,1,679.116,train,0,1,0,0
FDQ21,21.25,0.019407069,2,OUT013,33,2,0,3271.7412,train,0,1,0,0
FDE17,20.1,0.054445198,3,OUT035,16,0,1,4836.3712,train,0,1,0,0
NCI42,18.75,0.01040777,4,OUT018,11,1,0,2500.7448,train,0,0,1,0
FDZ21,17.6,0.039443715,2,OUT017,13,0,1,1641.197,train,0,1,0,0
FDX48,17.75,0.038042233,3,OUT018,11,1,0,3398.2432,train,0,0,1,0
FDH26,19.25,0.034770109,2,OUT045,18,0,1,988.0472,train,0,1,0,0
FDD50,18.85,0.141862435,3,OUT049,21,1,2,4396.9432,train,0,1,0,0
FDL40,17.7,0.019438042,2,OUT010,22,0,0,96.541,train,1,0,0,0
NCO02,11.15,0.073012871,1,OUT027,35,1,0,2306.997,train,0,0,0,1
FDF05,17.5,0.026848529,4,OUT013,33,2,0,4996.829,train,0,1,0,0
DRG25,10.5,0.019033838,3,OUT013,33,2,0,6897.688,train,0,1,0,0
NCA41,16.75,0.032771033,4,OUT017,13,0,1,2308.9944,train,0,1,0,0
FDZ40,8.935,0.04026424,1,OUT045,18,0,1,808.947,train,0,1,0,0
FDT15,12.15,0.074729835,3,OUT019,35,0,2,549.285,train,1,0,0,0
FDP46,15.35,0.074601506,1,OUT035,16,0,1,1348.245,train,0,1,0,0
DRG01,14.8,0.078576075,1,OUT019,35,0,2,229.701,train,1,0,0,0
FDR23,15.85,0.081719458,3,OUT013,33,2,0,2646.555,train,0,1,0,0
FDF09,6.215,0.012173543,1,OUT045,18,0,1,447.4176,train,0,1,0,0
FDK09,15.2,0.091318935,4,OUT027,35,1,0,8474.3024,train,0,0,0,1
DRJ11,9.5,0.085075063,4,OUT035,16,0,1,3970.8312,train,0,1,0,0
FDI32,17.7,0.174644552,2,OUT049,21,1,2,1727.751,train,0,1,0,0
NCG42,19.2,0.041395775,2,OUT018,11,1,0,1298.31,train,0,0,1,0
FDA51,8.05,0.164679597,2,OUT046,23,0,2,1252.3698,train,0,1,0,0
FDG57,14.7,0.121012632,1,OUT010,22,0,0,194.4136,train,1,0,0,0
FDG34,11.5,0.037563325,2,OUT035,16,0,1,1627.881,train,0,1,0,0
NCI43,19.85,0.026115595,1,OUT017,13,0,1,143.8128,train,0,1,0,0
NCY53,20.0,0.05848134,2,OUT046,23,0,2,2572.6512,train,0,1,0,0
FDC33,8.96,0.068880971,4,OUT013,33,2,0,2759.0752,train,0,1,0,0
NCK29,5.615,0.125964559,2,OUT049,21,1,2,2956.152,train,0,1,0,0
FDS50,17.0,0.055746931,4,OUT017,13,0,1,2217.114,train,0,1,0,0
NCJ30,5.82,0.080804019,3,OUT045,18,0,1,4074.696,train,0,1,0,0
FDQ07,15.1,0.086983591,4,OUT027,35,1,0,1547.3192,train,0,0,0,1
FDI20,19.1,0.064547828,4,OUT010,22,0,0,422.1172,train,1,0,0,0
NCM06,7.475,0.075361182,3,OUT027,35,1,0,3243.7776,train,0,0,0,1
FDL15,17.85,0.081651443,3,OUT019,35,0,2,152.4682,train,1,0,0,0
NCL29,9.695,0.190711254,3,OUT010,22,0,0,633.8416,train,1,0,0,0
FDB32,20.6,0.023585598,2,OUT017,13,0,1,1314.2892,train,0,1,0,0
FDJ16,9.195,0.115064263,1,OUT049,21,1,2,868.869,train,0,1,0,0
FDJ32,10.695,0.057909547,1,OUT045,18,0,1,183.7608,train,0,1,0,0
FDO12,15.75,0.054920146,4,OUT035,16,0,1,4893.63,train,0,1,0,0
NCB18,19.6,0.041291169,1,OUT046,23,0,2,1416.8224,train,0,1,0,0
FDO37,8.06,0.021273161,4,OUT027,35,1,0,7393.0432,train,0,0,0,1
FDV13,17.35,0.02758789,1,OUT013,33,2,0,703.0848,train,0,1,0,0
FDF52,9.3,0.11178154,3,OUT010,22,0,0,182.4292,train,1,0,0,0
FDY11,6.71,0.02960641,1,OUT049,21,1,2,1516.0266,train,0,1,0,0
FDL20,17.1,0.129140919,2,OUT017,13,0,1,1667.829,train,0,1,0,0
FDS45,5.175,0.029555773,2,OUT045,18,0,1,1693.7952,train,0,1,0,0
DRJ13,12.65,0.063146492,3,OUT018,11,1,0,962.7468,train,0,0,1,0
FDR37,16.5,0.066352552,3,OUT049,21,1,2,4195.8716,train,0,1,0,0
FDS23,4.635,0.246678647,2,OUT019,35,0,2,385.4982,train,1,0,0,0
FDX13,7.725,0.047977607,4,OUT018,11,1,0,2241.0828,train,0,0,1,0
FDT49,7.0,0.151712642,2,OUT045,18,0,1,1278.336,train,0,1,0,0
FDY13,12.1,0.030174246,1,OUT049,21,1,2,1531.34,train,0,1,0,0
FDD47,7.6,0.238366442,3,OUT010,22,0,0,852.224,train,1,0,0,0
FDF20,12.85,0.055603753,4,OUT010,22,0,0,394.1536,train,1,0,0,0
FDS32,17.75,0.029648306,3,OUT035,16,0,1,1264.3542,train,0,1,0,0
FDJ44,12.3,0.105812357,3,OUT027,35,1,0,4012.1108,train,0,0,0,1
NCY30,20.25,0.02593166,3,OUT013,33,2,0,3078.6592,train,0,1,0,0
FDK33,17.85,0.019671473,4,OUT019,35,0,2,213.056,train,1,0,0,0
FDO31,6.76,0.028982682,1,OUT046,23,0,2,1438.128,train,0,1,0,0
FDG10,6.63,0.019153299,1,OUT019,35,0,2,400.8116,train,1,0,0,0
DRI49,14.15,0.184254826,1,OUT018,11,1,0,1218.414,train,0,0,1,0
NCA05,20.75,0.025169703,3,OUT049,21,1,2,1187.7872,train,0,1,0,0
FDZ13,7.84,0.153494979,1,OUT046,23,0,2,798.96,train,0,1,0,0
DRI25,19.6,0.034093203,1,OUT017,13,0,1,1492.0578,train,0,1,0,0
NCA29,10.5,0.045655118,3,OUT010,22,0,0,171.1106,train,1,0,0,0
FDX43,5.655,0.142732848,3,OUT010,22,0,0,166.45,train,1,0,0,0
FDZ08,12.5,0.110163385,1,OUT049,21,1,2,1320.9472,train,0,1,0,0
FDC58,10.195,0.041934387,1,OUT035,16,0,1,615.1992,train,0,1,0,0
NCD54,21.1,0.028868467,3,OUT027,35,1,0,5056.751,train,0,0,0,1
FDM24,6.135,0.079312367,3,OUT035,16,0,1,3325.0052,train,0,1,0,0
FDS12,9.1,0.174085625,2,OUT035,16,0,1,2390.8878,train,0,1,0,0
NCN55,14.6,0.059732844,4,OUT018,11,1,0,5287.7836,train,0,0,1,0
NCP06,20.7,0.039245805,3,OUT046,23,0,2,1511.366,train,0,1,0,0
FDB41,19.0,0.097510482,1,OUT045,18,0,1,709.077,train,0,1,0,0
FDJ16,9.195,0.114885647,1,OUT046,23,0,2,1100.5674,train,0,1,0,0
NCB18,19.6,0.072295507,1,OUT019,35,0,2,88.5514,train,1,0,0,0
FDH38,6.425,0.010436256,2,OUT035,16,0,1,3749.7856,train,0,1,0,0
FDE59,12.15,0.104257037,1,OUT010,22,0,0,179.766,train,1,0,0,0
NCF30,17.0,0.126440335,2,OUT049,21,1,2,1384.1982,train,0,1,0,0
FDE35,7.06,0.0,1,OUT027,35,1,0,1757.712,train,0,0,0,1
FDP49,9.0,0.120965853,1,OUT019,35,0,2,110.5228,train,1,0,0,0
NCQ05,11.395,0.0,3,OUT027,35,1,0,2106.5912,train,0,0,0,1
FDP49,9.0,0.069031467,1,OUT013,33,2,0,442.0912,train,0,1,0,0
FDT12,6.215,0.049823839,4,OUT018,11,1,0,677.1186,train,0,0,1,0
NCM06,7.475,0.126752975,3,OUT010,22,0,0,308.9312,train,1,0,0,0
FDV23,11.0,0.1062679,2,OUT018,11,1,0,3237.1196,train,0,0,1,0
FDA44,19.7,0.053305463,1,OUT049,21,1,2,848.895,train,0,1,0,0
DRD27,18.75,0.023820082,2,OUT013,33,2,0,1488.063,train,0,1,0,0
NCK53,11.6,0.037549969,2,OUT013,33,2,0,2281.6966,train,0,1,0,0
NCF19,13.0,0.03525175,1,OUT018,11,1,0,923.4646,train,0,0,1,0
NCY18,7.285,0.031200065,3,OUT049,21,1,2,6303.7944,train,0,1,0,0
FDN56,5.46,0.106538757,3,OUT027,35,1,0,5779.144,train,0,0,0,1
NCI55,18.6,0.012673238,2,OUT049,21,1,2,4020.7662,train,0,1,0,0
FDB28,6.615,0.093307668,4,OUT013,33,2,0,2570.6538,train,0,1,0,0
NCA18,10.1,0.056191301,2,OUT045,18,0,1,579.246,train,0,1,0,0
FDC46,17.7,0.116542484,3,OUT046,23,0,2,3504.1054,train,0,1,0,0
NCZ42,10.5,0.011285795,4,OUT035,16,0,1,4266.4464,train,0,1,0,0
DRA59,8.27,0.127308434,4,OUT027,35,1,0,7033.5112,train,0,0,0,1
DRB25,12.3,0.069742672,2,OUT018,11,1,0,1715.1008,train,0,0,1,0
FDE24,14.85,0.093010026,3,OUT027,35,1,0,3704.5112,train,0,0,0,1
FDA57,18.85,0.03961061,1,OUT013,33,2,0,759.012,train,0,1,0,0
FDZ46,7.485,0.069514712,2,OUT017,13,0,1,1326.2736,train,0,1,0,0
FDX39,14.3,0.083147702,4,OUT010,22,0,0,422.1172,train,1,0,0,0
FDW35,10.6,0.011106465,1,OUT049,21,1,2,419.454,train,0,1,0,0
FDZ55,6.055,0.02528566,3,OUT027,35,1,0,4474.176,train,0,0,0,1
FDI04,13.65,0.072851756,4,OUT013,33,2,0,3954.852,train,0,1,0,0
FDU46,10.3,0.011072421,1,OUT027,35,1,0,2077.296,train,0,0,0,1
FDE14,13.65,0.031494041,2,OUT049,21,1,2,2197.14,train,0,1,0,0
FDX23,6.445,0.029667053,2,OUT013,33,2,0,1134.5232,train,0,1,0,0
NCN18,8.895,0.0,2,OUT035,16,0,1,1565.9616,train,0,1,0,0
FDR02,16.7,0.022099982,2,OUT049,21,1,2,1334.2632,train,0,1,0,0
FDH04,6.115,0.011372972,1,OUT046,23,0,2,1267.6832,train,0,1,0,0
FDZ51,11.3,0.091310237,2,OUT010,22,0,0,190.4188,train,1,0,0,0
FDR15,9.3,0.033437991,3,OUT046,23,0,2,2326.971,train,0,1,0,0
NCQ30,7.725,0.029117482,2,OUT049,21,1,2,1583.9382,train,0,1,0,0
FDW45,18.0,0.039071642,3,OUT049,21,1,2,882.8508,train,0,1,0,0
FDQ52,17.0,0.119362409,4,OUT035,16,0,1,5960.2416,train,0,1,0,0
FDM01,7.895,0.094109236,2,OUT027,35,1,0,3691.1952,train,0,0,0,1
FDE21,12.8,0.02299122,2,OUT045,18,0,1,1737.738,train,0,1,0,0
FDH28,15.85,0.110010191,1,OUT035,16,0,1,341.5554,train,0,1,0,0
FDQ56,6.59,0.176748258,1,OUT010,22,0,0,83.8908,train,1,0,0,0
DRM49,6.11,0.0,1,OUT049,21,1,2,713.7376,train,0,1,0,0
NCI29,8.6,0.032463574,2,OUT027,35,1,0,4963.539,train,0,0,0,1
FDW44,9.5,0.035222503,3,OUT045,18,0,1,1874.8928,train,0,1,0,0
FDR10,17.6,0.010055503,3,OUT049,21,1,2,1787.0072,train,0,1,0,0
FDO60,20.0,0.034363029,1,OUT035,16,0,1,401.4774,train,0,1,0,0
FDG08,13.15,0.0,3,OUT017,13,0,1,2404.8696,train,0,1,0,0
FDP10,19.0,0.128349909,2,OUT045,18,0,1,1482.0708,train,0,1,0,0
FDG45,8.1,0.128760294,4,OUT017,13,0,1,5946.9256,train,0,1,0,0
DRM47,9.3,0.043964058,4,OUT018,11,1,0,4586.0304,train,0,0,1,0
